,index,Timestamp,Value 1,Moving average (5),Moving average (6),Moving average (8),Moving average (10)
4443,4443,1593405026408.0,16879.0,12993.2,11871.333333333334,11779.0,11960.0
4444,4444,1593405086576.0,8895.0,11257.0,12310.166666666666,12107.625,11695.5
4445,4445,1593405146744.0,13594.0,12628.6,11646.5,11714.625,11672.1
4446,4446,1593405206912.0,9788.0,11620.8,12155.166666666666,12155.375,12024.3
4447,4447,1593405267092.0,13528.0,12536.8,11938.666666666666,11649.375,11703.3
4448,4448,1593405327258.0,6266.0,10414.2,11491.666666666666,11590.625,11703.7
4449,4449,1593405387424.0,16438.0,11922.8,11418.166666666666,11792.0,11589.9
4450,4450,1593405447627.0,7010.0,10606.0,11104.0,11549.75,11617.3
4451,4451,1593405507800.0,17372.0,12122.8,11733.666666666666,11611.375,11871.8
4452,4452,1593405567927.0,6838.0,10784.8,11242.0,11354.25,11660.8
4453,4453,1593405628086.0,13515.0,12234.6,11239.833333333334,11344.375,11324.4
4454,4454,1593405688245.0,12551.0,11457.2,12287.333333333334,11689.75,11690.0
4455,4455,1593405748416.0,14066.0,12868.4,11892.0,11757.0,11737.2
4456,4456,1593405808584.0,7914.0,10976.8,12042.666666666666,11963.0,11549.8
4457,4457,1593405868726.0,20643.0,13737.8,12587.833333333334,12488.625,12261.3
4458,4458,1593405928893.0,16568.0,14348.4,14209.5,13683.375,13291.5
4459,4459,1593405989063.0,33118.0,18461.8,17476.666666666668,15651.625,14959.5
4460,4460,1593406049244.0,12716.0,18191.8,17504.166666666668,16386.375,15530.1
4461,4461,1593406109392.0,34044.0,23417.8,20833.833333333332,18952.5,17197.3
4462,4462,1593406169560.0,12655.0,21820.2,21624.0,18965.5,17779.0
4463,4463,1593406229724.0,17725.0,22051.6,21137.666666666668,19422.875,18200.0
4464,4464,1593406289892.0,7096.0,16847.2,19559.0,19320.625,17654.5
4465,4465,1593406350060.0,13779.0,17059.8,16335.833333333334,18462.625,17625.8
4466,4466,1593406410234.0,10230.0,12297.0,15921.5,17670.375,17857.4
4467,4467,1593406470407.0,13256.0,12417.2,12456.833333333334,15187.625,17118.7
4468,4468,1593406530559.0,7914.0,10455.0,11666.666666666666,14587.375,16253.3
4469,4469,1593406590748.0,14524.0,11940.6,11133.166666666666,12147.375,14393.9
4470,4470,1593406650912.0,7273.0,10639.4,11162.666666666666,11474.625,13849.6
4471,4471,1593406711042.0,16493.0,11892.0,11615.0,11320.625,12094.5
4472,4472,1593406771189.0,7247.0,10690.2,11117.833333333334,11339.5,11553.7
4473,4473,1593406831348.0,16500.0,12407.4,11658.5,11679.625,11431.2
4474,4474,1593406891516.0,6738.0,10850.2,11462.5,11243.125,11395.4
4475,4475,1593406951659.0,18051.0,13005.8,12050.333333333334,11842.5,11822.6
4476,4476,1593407011828.0,6840.0,11075.2,11978.166666666666,11708.25,11483.6
4477,4477,1593407071998.0,14904.0,12606.6,11713.333333333334,11755.75,11648.4
4478,4478,1593407132168.0,10230.0,11352.6,12210.5,12125.375,11880.0
4479,4479,1593407192732.0,14472.0,12899.4,11872.5,11872.75,11874.8
4480,4480,1593407252896.0,7442.0,10777.6,11989.833333333334,11897.125,11891.7
4481,4481,1593407313064.0,15256.0,12460.8,11524.0,11741.625,11768.0
4482,4482,1593407373231.0,6407.0,10761.4,11451.833333333334,11700.25,11684.0
4483,4483,1593407433395.0,14806.0,11676.6,11435.5,11294.625,11514.6
4484,4484,1593407493565.0,6234.0,10029.0,10769.5,11218.875,11464.2
4485,4485,1593407553738.0,16818.0,11904.2,11160.5,11458.125,11340.9
4486,4486,1593407613915.0,6738.0,10200.6,11043.166666666666,11021.625,11330.7
4487,4487,1593407674080.0,3528.0,9624.8,9088.5,9653.625,10193.1
4488,4488,1593407734236.0,21494.0,10962.4,11603.0,11410.125,11319.5
4489,4489,1593407794405.0,13581.0,12431.8,11398.833333333334,11200.75,11230.4
4490,4490,1593407854576.0,17614.0,12591.0,13295.5,12601.625,12247.6
4491,4491,1593407914730.0,14779.0,14199.2,12955.666666666666,12598.25,12199.9
4492,4492,1593407974896.0,6262.0,14746.0,12876.333333333334,12601.75,12185.4
4493,4493,1593408035054.0,24939.0,15435.0,16444.833333333332,13616.875,13198.7
4494,4494,1593408095220.0,6262.0,13971.2,13906.166666666666,13557.375,13201.5
4495,4495,1593408155388.0,14774.0,13403.2,14105.0,14963.125,12997.1
4496,4496,1593408215558.0,8462.0,12139.8,12579.666666666666,13334.125,13169.5
4497,4497,1593408275729.0,13058.0,13499.0,12292.833333333334,13268.75,14122.5
4498,4498,1593408335896.0,7914.0,10094.0,12568.166666666666,12056.25,12764.5
4499,4499,1593408396076.0,15858.0,12013.2,11054.666666666666,12191.125,12992.2
4500,4500,1593408456197.0,7914.0,10641.2,11330.0,12397.625,12022.2
4501,4501,1593408516326.0,14329.0,11814.6,11255.833333333334,11071.375,11977.2
4502,4502,1593408576493.0,9465.0,11096.0,11423.0,11471.75,12297.5
4503,4503,1593408636634.0,23826.0,14278.4,13217.666666666666,12603.25,12186.2
4504,4504,1593408696997.0,6262.0,12359.2,12942.333333333334,12328.25,12186.2
4505,4505,1593408757168.0,16221.0,14020.6,13002.833333333334,12723.625,12330.9
4506,4506,1593408817308.0,6734.0,12501.6,12806.166666666666,12576.125,12158.1
4507,4507,1593408877460.0,14236.0,13455.8,12790.666666666666,12373.375,12275.9
4508,4508,1593408937635.0,8464.0,10383.4,12623.833333333334,12442.125,12330.9
4509,4509,1593408997816.0,13122.0,11755.4,10839.833333333334,12291.25,12057.3
4510,4510,1593409057981.0,21270.0,12765.2,13341.166666666666,13766.875,13392.9
4511,4511,1593409118151.0,17010.0,14820.4,13472.666666666666,12914.875,13661.0
4512,4512,1593409178320.0,7856.0,13544.4,13659.666666666666,13114.125,13500.1
4513,4513,1593409238488.0,17614.0,15374.4,14222.666666666666,13288.25,12878.9
4514,4514,1593409298655.0,8480.0,14446.0,14225.333333333334,13506.5,13100.7
4515,4515,1593409358825.0,40352.0,18262.4,18763.666666666668,16771.0,15513.8
4516,4516,1593409418995.0,8756.0,16611.6,16678.0,16807.5,15716.0
4517,4517,1593409479141.0,33974.0,21835.2,19505.333333333332,19414.0,17689.8
4518,4518,1593409539308.0,17955.0,21903.4,21188.5,18999.625,18638.9
4519,4519,1593409599480.0,29386.0,26084.6,23150.5,20546.625,20265.3
4520,4520,1593409659645.0,22191.0,22452.4,25435.666666666668,22338.5,20357.4
4521,4521,1593409719773.0,24671.0,25635.4,22822.166666666668,23220.625,21123.5
4522,4522,1593409779947.0,11658.0,21172.2,23305.833333333332,23617.875,21503.7
4523,4523,1593409840143.0,16893.0,20959.8,20459.0,20685.5,21431.6
4524,4524,1593409900361.0,6626.0,16407.8,18570.833333333332,20419.25,21246.2
4525,4525,1593409960548.0,15233.0,15016.2,16212.0,18076.625,18734.3
4526,4526,1593410020704.0,8948.0,11871.6,14004.833333333334,16950.75,18753.5
4527,4527,1593410080882.0,16434.0,12826.8,12632.0,15331.75,16999.5
4528,4528,1593410141162.0,6941.0,10836.4,11845.833333333334,13425.5,15898.1
4529,4529,1593410201343.0,15942.0,12699.6,11687.333333333334,12334.375,14553.7
4530,4530,1593410261515.0,8895.0,11432.0,12065.5,11989.0,13224.1
4531,4531,1593410321684.0,14344.0,12511.2,11917.333333333334,11670.375,12191.4
4532,4532,1593410381801.0,9644.0,11153.2,12033.333333333334,12047.625,11990.0
4533,4533,1593410441980.0,14602.0,12685.4,11728.0,11968.75,11760.9
4534,4534,1593410502142.0,6266.0,10750.2,11615.5,11633.5,11724.9
4535,4535,1593410562321.0,16741.0,12319.4,11748.666666666666,11671.875,11875.7
4536,4536,1593410622548.0,6738.0,10798.2,11389.166666666666,11646.5,11654.7
4537,4537,1593410682863.0,15280.0,11925.4,11545.166666666666,11563.75,11539.3
4538,4538,1593410743434.0,8707.0,10746.4,11389.0,11540.25,11715.9
4539,4539,1593410803654.0,14037.0,12300.6,11294.833333333334,11501.875,11525.4
4540,4540,1593410863825.0,8895.0,10731.4,11733.0,11408.25,11525.4
4541,4541,1593410924402.0,15499.0,12483.6,11526.0,11520.375,11640.9
4542,4542,1593410984897.0,7442.0,10916.0,11643.333333333334,11667.375,11420.7
4543,4543,1593411045164.0,13528.0,11880.2,11351.333333333334,11265.75,11313.3
4544,4544,1593411105727.0,8497.0,10772.2,11316.333333333334,11485.625,11536.4
4545,4545,1593411166193.0,14838.0,11960.8,11449.833333333334,11430.375,11346.1
4546,4546,1593411226370.0,6742.0,10209.4,11091.0,11184.75,11346.5
4547,4547,1593411286540.0,14721.0,11665.2,10961.333333333334,11270.25,11290.6
4548,4548,1593411346736.0,7918.0,10543.2,11040.666666666666,11148.125,11211.7
4549,4549,1593411406936.0,14636.0,11771.0,11225.333333333334,11040.25,11271.6
4550,4550,1593411467107.0,19582.0,12719.8,13072.833333333334,12557.75,12340.3
4551,4551,1593411527270.0,14579.0,14287.2,13029.666666666666,12689.125,12248.3
4552,4552,1593411587407.0,7153.0,12773.6,13098.166666666666,12521.125,12219.4
4553,4553,1593411647576.0,19535.0,15097.0,13900.5,13108.25,12820.1
4554,4554,1593411707732.0,6167.0,13403.2,13608.666666666666,13036.375,12587.1
4555,4555,1593411767900.0,15972.0,12681.2,13831.333333333334,13192.75,12700.5
4556,4556,1593411828067.0,10895.0,11944.4,12383.5,13564.875,13115.8
4557,4557,1593411888235.0,14238.0,13361.4,12326.666666666666,13515.125,13067.5
4558,4558,1593411948402.0,6844.0,10823.2,12275.166666666666,11922.875,12960.1
4559,4559,1593412008571.0,16272.0,12844.2,11731.333333333334,12134.5,13123.7
4560,4560,1593412068708.0,10020.0,11653.8,12373.5,12492.875,12167.5
4561,4561,1593412128874.0,15131.0,12501.0,12233.333333333334,11942.375,12222.7
4562,4562,1593412189022.0,9662.0,11585.8,12027.833333333334,12379.25,12473.6
4563,4563,1593412249192.0,13858.0,12988.6,11964.5,12115.0,11905.9
4564,4564,1593412309360.0,6167.0,10967.6,11851.666666666666,11524.0,11905.9
4565,4565,1593412369526.0,18005.0,12564.6,12140.5,11994.875,12109.2
4566,4566,1593412429800.0,6167.0,10771.8,11498.333333333334,11910.25,11636.4
4567,4567,1593412489971.0,14912.0,11821.8,11461.833333333334,11740.25,11703.8
4568,4568,1593412550140.0,8972.0,10844.6,11346.833333333334,11609.25,11916.6
4569,4569,1593412610312.0,3533.0,10317.8,9626.0,10159.5,10642.7
4570,4570,1593412670467.0,17920.0,10300.8,11584.833333333334,11191.75,11432.7
4571,4571,1593412730599.0,5259.0,10119.2,9460.5,10116.875,10445.5
4572,4572,1593412790768.0,17514.0,10639.6,11351.666666666666,11535.25,11230.7
4573,4573,1593412850925.0,14056.0,11656.4,11209.0,11041.625,11250.5
4574,4574,1593412911094.0,9662.0,12882.2,11324.0,11478.5,11600.0
4575,4575,1593412971264.0,14605.0,12219.2,13169.333333333334,11440.125,11260.0
4576,4576,1593413031431.0,8643.0,12896.0,11623.166666666666,11399.0,11507.6
4577,4577,1593413091600.0,30429.0,15479.0,15818.166666666666,14761.0,13059.3
4578,4578,1593413151772.0,16058.0,15879.4,15575.5,14528.25,13767.9
4579,4579,1593413211940.0,26046.0,19156.2,17573.833333333332,17126.625,16019.2
4580,4580,1593413272106.0,27698.0,21774.8,20579.833333333332,18399.625,16997.0
4581,4581,1593413332276.0,20531.0,24152.4,21567.5,19209.0,18524.2
4582,4582,1593413392444.0,9184.0,19903.4,21657.666666666668,19149.25,17691.2
4583,4583,1593413452744.0,15507.0,19793.2,19170.666666666668,19262.0,17836.3
4584,4584,1593413512920.0,8608.0,16305.6,17929.0,19257.625,17730.9
4585,4585,1593413573073.0,14369.0,13639.8,15982.833333333334,17250.125,17707.3
4586,4586,1593413633228.0,8238.0,11181.2,12739.5,16272.625,17666.8
4587,4587,1593413693397.0,14994.0,12343.2,11816.666666666666,14891.125,16123.3
4588,4588,1593413753563.0,7719.0,10785.6,11572.5,12393.75,15289.4
4589,4589,1593413813733.0,17233.0,12510.6,11860.166666666666,11981.5,14408.1
4590,4590,1593413873900.0,7987.0,11234.2,11756.666666666666,11831.875,12437.0
4591,4591,1593413934056.0,14133.0,12413.2,11717.333333333334,11660.125,11797.2
4592,4592,1593413994328.0,11812.0,11776.8,12313.0,12060.625,12060.0
4593,4593,1593414054504.0,13059.0,12844.8,11990.5,11896.875,11815.2
4594,4594,1593414114672.0,7918.0,10981.8,12023.666666666666,11856.875,11746.2
4595,4595,1593414174840.0,15261.0,12436.6,11695.0,11890.25,11835.4
4596,4596,1593414234980.0,7251.0,11060.2,11572.333333333334,11831.75,11736.7
4597,4597,1593414295153.0,16410.0,11979.8,11951.833333333334,11728.875,11878.3
4598,4598,1593414355334.0,8242.0,11016.4,11356.833333333334,11760.75,11930.6
4599,4599,1593414415501.0,14712.0,12375.2,11632.333333333334,11833.125,11678.5
4600,4600,1593414475666.0,6737.0,10670.4,11435.5,11198.75,11553.5
4601,4601,1593414535818.0,14966.0,12213.4,11386.333333333334,11437.125,11636.8
4602,4602,1593414595984.0,7918.0,10515.0,11497.5,11437.125,11247.4
4603,4603,1593414656154.0,14522.0,11771.0,11182.833333333334,11344.75,11393.7
4604,4604,1593414716325.0,10287.0,10886.0,11523.666666666666,11724.25,11630.6
4605,4605,1593414776493.0,13597.0,12258.0,11337.833333333334,11372.625,11464.2
4606,4606,1593414836644.0,6269.0,10518.6,11259.833333333334,11126.0,11366.0
4607,4607,1593414896817.0,16582.0,12251.4,11529.166666666666,11359.75,11383.2
4608,4608,1593414956988.0,6269.0,10600.8,11254.333333333334,11301.25,11185.9
4609,4609,1593415017150.0,17050.0,11953.4,11675.666666666666,11561.75,11419.7
4610,4610,1593415077316.0,19099.0,13053.8,13144.333333333334,12959.375,12655.9
4611,4611,1593415137485.0,14406.0,14681.2,13279.166666666666,12944.875,12599.9
4612,4612,1593415197642.0,8020.0,12968.8,13571.0,12661.5,12610.1
4613,4613,1593415257810.0,16347.0,14984.4,13531.833333333334,13005.25,12792.6
4614,4614,1593415317985.0,7918.0,13158.0,13806.666666666666,13211.375,12555.7
4615,4615,1593415378152.0,13579.0,12054.0,13228.166666666666,12836.0,12553.9
4616,4616,1593415438320.0,7897.0,10752.2,11361.166666666666,13039.5,12716.7
4617,4617,1593415498483.0,14846.0,12117.4,11434.5,12764.0,12543.1
4618,4618,1593415558646.0,6269.0,10101.8,11142.666666666666,11160.25,12543.1
4619,4619,1593415618812.0,18543.0,12226.8,11508.666666666666,11677.375,12692.4
4620,4620,1593415678935.0,6741.0,10859.2,11312.5,11517.5,11456.6
4621,4621,1593415739104.0,14043.0,12088.4,11389.833333333334,11229.5,11420.3
4622,4622,1593415799263.0,10877.0,11294.6,11886.5,11599.375,11706.0
4623,4623,1593415859434.0,12993.0,12639.4,11577.666666666666,11526.125,11370.6
4624,4624,1593415919605.0,9168.0,10764.4,12060.833333333334,11685.0,11495.6
4625,4625,1593415979728.0,17218.0,12859.8,11840.0,11981.5,11859.5
4626,4626,1593416039885.0,6374.0,11326.0,11778.833333333334,11994.625,11707.2
4627,4627,1593416100054.0,17803.0,12711.2,12405.5,11902.125,12002.9
4628,4628,1593416160224.0,7999.0,11712.4,11925.833333333334,12059.375,12175.9
4629,4629,1593416220392.0,15156.0,12910.0,12286.333333333334,12198.5,11837.2
4630,4630,1593416280740.0,6737.0,10813.8,11881.166666666666,11681.0,11836.8
4631,4631,1593416340903.0,14921.0,12523.2,11498.333333333334,11922.0,11924.6
4632,4632,1593416401111.0,8020.0,10566.6,11772.666666666666,11778.5,11638.9
4633,4633,1593416461292.0,15373.0,12041.4,11367.666666666666,11547.875,11876.9
4634,4634,1593416521426.0,9419.0,10894.0,11604.333333333334,11928.5,11902.0
4635,4635,1593416581593.0,14615.0,12469.6,11514.166666666666,11530.0,11641.7
4636,4636,1593416641964.0,6611.0,10807.6,11493.166666666666,11356.5,11665.4
4637,4637,1593416702111.0,30753.0,15354.2,14131.833333333334,13306.125,12960.4
4638,4638,1593416762241.0,17945.0,15868.6,15786.0,14707.125,13955.0
4639,4639,1593416822428.0,14962.0,16977.2,15717.5,14712.25,13935.6
4640,4640,1593416882596.0,35588.0,21171.8,20079.0,18158.25,16820.7
4641,4641,1593416942764.0,21273.0,24104.2,21188.666666666668,18895.75,17455.9
4642,4642,1593417002883.0,9322.0,19818.0,21640.5,18883.625,17586.1
4643,4643,1593417063053.0,15195.0,19268.0,19047.5,18956.125,17568.3
4644,4644,1593417123220.0,7446.0,17764.8,17297.666666666668,19060.5,17371.0
4645,4645,1593417183381.0,15638.0,13774.8,17410.333333333332,17171.125,17473.3
4646,4646,1593417243551.0,9629.0,11446.0,13083.833333333334,16131.625,17775.1
4647,4647,1593417303702.0,15792.0,12740.0,12170.333333333334,16235.375,16279.0
4648,4648,1593417363871.0,6741.0,11049.2,11740.166666666666,12629.5,15158.6
4649,4649,1593417424043.0,5504.0,10660.8,10125.0,10658.375,14212.8
4650,4650,1593417484290.0,44217.0,16376.6,16253.5,15020.25,15075.7
4651,4651,1593417544460.0,13128.0,17076.4,15835.166666666666,14761.875,14261.2
4652,4652,1593417604629.0,9840.0,15886.0,15870.333333333334,15061.125,14313.0
4653,4653,1593417664791.0,15726.0,17683.0,15859.333333333334,15072.125,14366.1
4654,4654,1593417724965.0,7446.0,18071.4,15976.833333333334,14799.25,14366.1
4655,4655,1593417785127.0,18902.0,13008.4,18209.833333333332,15188.0,14692.5
4656,4656,1593417845297.0,3535.0,11089.8,11429.5,14787.25,14083.1
4657,4657,1593417905464.0,18552.0,12832.2,12333.5,16418.25,14359.1
4658,4658,1593417965634.0,9860.0,11659.0,12336.833333333334,12123.625,14671.0
4659,4659,1593418025804.0,14406.0,13051.0,12116.833333333334,12283.375,15561.2
4660,4660,1593418085956.0,6639.0,10598.4,11982.333333333334,11883.25,11803.4
4661,4661,1593418146124.0,5798.0,11051.0,9798.333333333334,10642.25,11070.4
4662,4662,1593418206293.0,18721.0,11084.8,12329.333333333334,12051.625,11958.5
4663,4663,1593418266439.0,13059.0,11724.6,11413.833333333334,11321.25,11691.8
4664,4664,1593418326568.0,9648.0,10773.0,11378.5,12085.375,11912.0
4665,4665,1593418386729.0,15268.0,12498.8,11522.166666666666,11674.875,11548.6
4666,4666,1593418446896.0,3949.0,12129.0,11073.833333333334,10936.0,11590.0
4667,4667,1593418507010.0,21298.0,12644.4,13657.166666666666,11797.5,11864.6
4668,4668,1593418567122.0,1181.0,10268.8,10733.833333333334,11115.25,10996.7
4669,4669,1593418627292.0,18722.0,12083.6,11677.666666666666,12730.75,11428.3
4670,4670,1593418687463.0,19464.0,12922.8,13313.666666666666,12823.625,12710.8
4671,4671,1593418747631.0,3531.0,12839.2,11357.5,11632.625,12484.1
4672,4672,1593418807796.0,21121.0,12803.8,14219.5,13066.75,12724.1
4673,4673,1593418867967.0,7735.0,14114.6,11959.0,12125.125,12191.7
4674,4674,1593418928142.0,20097.0,14389.6,15111.666666666666,14143.625,13236.6
4675,4675,1593418988308.0,6372.0,11771.2,13053.333333333334,12277.875,12347.0
4676,4676,1593419048463.0,23064.0,15677.8,13653.333333333334,15013.25,14258.5
4677,4677,1593419108609.0,15237.0,14501.0,15604.333333333334,14577.625,13652.4
4678,4678,1593419168777.0,6551.0,14264.2,13176.0,12963.5,14189.4
4679,4679,1593419228944.0,20900.0,14424.8,15370.166666666666,15134.625,14407.2
4680,4680,1593419289126.0,4517.0,14053.8,12773.5,13059.125,12912.5
4681,4681,1593419349286.0,31105.0,15662.0,16895.666666666668,15980.375,15669.9
4682,4682,1593419409453.0,16252.0,15865.0,15760.333333333334,15499.75,15183.0
4683,4683,1593419469596.0,2354.0,15025.6,13613.166666666666,14997.5,14644.9
4684,4684,1593419529758.0,24927.0,15831.0,16675.833333333332,15230.375,15127.9
4685,4685,1593419589900.0,10186.0,16964.8,14890.166666666666,14599.0,15509.3
4686,4686,1593419650057.0,31437.0,17031.2,19376.833333333332,17709.75,16346.6
4687,4687,1593419710225.0,7997.0,15380.2,15525.5,16096.875,15622.6
4688,4688,1593419770406.0,26839.0,20277.2,17290.0,18887.125,17651.4
4689,4689,1593419830583.0,19231.0,19138.0,20102.833333333332,17402.875,17484.5
4690,4690,1593419890768.0,2357.0,17572.2,16341.166666666666,15666.0,17268.5
4691,4691,1593419950925.0,30278.0,17340.4,19689.833333333332,19156.5,17185.8
4692,4692,1593420011089.0,12966.0,18334.2,16611.333333333332,17661.375,16857.2
4693,4693,1593420071259.0,20836.0,17133.6,18751.166666666668,18992.625,18705.4
4694,4694,1593420131429.0,12606.0,15808.6,16379.0,16638.75,17473.3
4695,4695,1593420191547.0,14400.0,18217.2,15573.833333333334,17439.125,17894.7
4696,4696,1593420251711.0,16272.0,15416.0,17893.0,16118.25,16378.2
4697,4697,1593420311879.0,27291.0,18281.0,17395.166666666668,17125.75,18307.6
4698,4698,1593420371994.0,24804.0,19074.6,19368.166666666668,19931.625,18104.1
4699,4699,1593420432161.0,33450.0,23243.4,21470.5,20328.125,19526.0
4700,4700,1593420492428.0,25451.0,25453.6,23611.333333333332,21888.75,21835.4
4701,4701,1593420552904.0,26297.0,27458.6,25594.166666666668,22571.375,21437.3
4702,4702,1593420613021.0,7837.0,23567.8,24188.333333333332,21975.25,20924.4
4703,4703,1593420719786.0,18976.0,22402.2,22802.5,22547.25,20738.4
4704,4704,1593420807386.0,22759.0,20264.0,22461.666666666668,23358.125,21753.7
4705,4705,1593420892364.0,8426.0,16859.0,18291.0,21000.0,21156.3
4706,4706,1593420976622.0,19631.0,15525.8,17321.0,20353.375,21492.2
4707,4707,1593421062518.0,18563.0,17671.0,16032.0,18492.5,20619.4
4708,4708,1593421184213.0,24869.0,18849.6,18870.666666666668,18419.75,20625.9
4709,4709,1593421308287.0,21583.0,18614.4,19305.166666666668,17830.5,19439.2
4710,4710,1593421368460.0,7993.0,18527.8,16844.166666666668,17850.0,17693.4
4711,4711,1593421428641.0,15087.0,17619.0,17954.333333333332,17363.875,16572.4
4712,4712,1593421488811.0,9273.0,15761.0,16228.0,15678.125,16716.0
4713,4713,1593421549000.0,17759.0,14339.0,16094.0,16844.75,16594.3
4714,4714,1593421609152.0,7565.0,11535.4,13210.0,15336.5,15074.9
4715,4715,1593421669322.0,14087.0,12754.2,11960.666666666666,14777.0,15641.0
4716,4716,1593421729496.0,9887.0,11714.2,12276.333333333334,12904.25,14666.6
4717,4717,1593421789668.0,14769.0,12813.4,12223.333333333334,12052.5,14287.2
4718,4718,1593421849840.0,7914.0,10844.4,11996.833333333334,12042.625,12591.7
4719,4719,1593421910008.0,15617.0,12454.8,11639.833333333334,12108.875,11995.1
4720,4720,1593421970211.0,7247.0,11086.8,11586.833333333334,11855.625,11920.5
4721,4721,1593422030404.0,15874.0,12284.2,11884.666666666666,11620.0,11999.2
4722,4722,1593422090580.0,9437.0,11217.8,11809.666666666666,11854.0,12015.6
4723,4723,1593422150771.0,15802.0,12795.4,11981.833333333334,12068.375,11819.9
4724,4724,1593422210956.0,7505.0,11173.0,11913.666666666666,11770.625,11813.9
4725,4725,1593422271128.0,24439.0,14611.4,13384.0,12979.375,12849.1
4726,4726,1593422331298.0,11073.0,13651.2,14021.666666666666,13374.25,12967.7
4727,4727,1593422391473.0,14071.0,14578.0,13721.166666666666,13181.0,12897.9
4728,4728,1593422451649.0,11238.0,13665.2,14021.333333333334,13679.875,13230.3
4729,4729,1593422511824.0,14609.0,15086.0,13822.5,13521.75,13129.5
4730,4730,1593422571991.0,7544.0,11707.0,13829.0,13285.125,13159.2
4731,4731,1593422632124.0,15199.0,12532.2,12289.0,13209.75,13091.7
4732,4732,1593422692301.0,6265.0,10971.0,11487.666666666666,13054.75,12774.5
4733,4733,1593422752448.0,14712.0,11665.8,11594.5,11838.875,12665.5
4734,4734,1593422812605.0,8819.0,10507.8,11191.333333333334,11557.125,12796.9
4735,4735,1593422872776.0,17258.0,12450.6,11632.833333333334,11955.5,12078.8
4736,4736,1593422932960.0,7506.0,10912.0,11626.5,11489.0,11722.1
4737,4737,1593422993133.0,15034.0,12665.8,11599.0,11542.125,11818.4
4738,4738,1593423053276.0,7916.0,11306.6,11874.166666666666,11588.625,11486.2
4739,4739,1593423113412.0,14803.0,12503.4,11889.333333333334,11539.125,11505.6
4740,4740,1593423173565.0,11505.0,11352.8,12337.0,12194.125,11901.7
4741,4741,1593423233734.0,16090.0,13069.6,12142.333333333334,12366.375,11990.8
4742,4742,1593423293891.0,6679.0,11398.6,12004.5,12098.875,12032.2
4743,4743,1593423354060.0,16574.0,13130.2,12261.166666666666,12013.375,12218.4
4744,4744,1593423414233.0,7089.0,11587.4,12123.333333333334,11961.25,12045.4
4745,4745,1593423474394.0,14582.0,12202.8,12086.5,11904.75,11777.8
4746,4746,1593423534564.0,8467.0,10678.2,11580.166666666666,11973.625,11873.9
4747,4747,1593423596022.0,14809.0,12304.2,11366.666666666666,11974.375,11851.4
4748,4748,1593423656294.0,8682.0,10725.8,11700.5,11621.5,11928.0
4749,4749,1593423716442.0,15506.0,12409.2,11522.5,11548.5,11998.3
4750,4750,1593423776607.0,7442.0,10981.2,11581.333333333334,11643.875,11592.0
4751,4751,1593423836756.0,15312.0,12350.2,11703.0,11486.125,11514.2
4752,4752,1593423896894.0,19045.0,13197.4,13466.0,12980.625,12750.8
4753,4753,1593423957055.0,29194.0,17299.8,15863.5,14807.125,14012.8
4754,4754,1593424017225.0,19253.0,18049.2,17625.333333333332,16155.375,15229.2
4755,4755,1593424077384.0,29616.0,22484.0,19977.0,18006.25,16732.6
4756,4756,1593424137548.0,20589.0,23539.4,22168.166666666668,19494.625,17944.8
4757,4757,1593424197692.0,15635.0,22857.4,22222.0,19510.75,18027.4
4758,4758,1593424257858.0,9840.0,18986.6,20687.833333333332,19810.5,18143.2
4759,4759,1593424318024.0,15488.0,18233.6,18403.5,19832.5,18141.4
4760,4760,1593424378164.0,8214.0,13953.2,16563.666666666668,18478.625,18218.6
4761,4761,1593424438320.0,16599.0,13155.2,14394.166666666666,16904.25,18347.3
4762,4762,1593424498488.0,6268.0,11281.8,12007.333333333334,15281.125,17069.6
4763,4763,1593424558656.0,16893.0,12692.4,12217.0,13690.75,15839.5
4764,4764,1593424618788.0,9891.0,11573.0,12225.5,12353.5,14903.3
4765,4765,1593424678963.0,14074.0,12745.0,11989.833333333334,12158.375,13349.1
4766,4766,1593424739132.0,7918.0,11008.8,11940.5,11918.125,12082.0
4767,4767,1593424799272.0,14794.0,12714.0,11639.666666666666,11831.375,11997.9
4768,4768,1593424859440.0,7918.0,10919.0,11914.666666666666,11794.375,11805.7
4769,4769,1593424919608.0,13538.0,11648.4,11355.5,11411.75,11610.7
4770,4770,1593424979784.0,7998.0,10433.2,11040.0,11628.0,11589.1
4771,4771,1593425039948.0,16082.0,12066.0,11374.666666666666,11526.625,11537.4
4772,4772,1593425100106.0,7036.0,10514.4,11227.666666666666,11169.75,11614.2
4773,4773,1593425160290.0,16621.0,12255.0,11532.166666666666,11488.125,11587.0
4774,4774,1593425220504.0,6740.0,10895.4,11335.833333333334,11340.875,11271.9
4775,4775,1593425280672.0,13066.0,11909.0,11257.166666666666,11124.875,11171.1
4776,4776,1593425340823.0,10098.0,10712.2,11607.166666666666,11397.375,11389.1
4777,4777,1593425400981.0,14074.0,12119.8,11272.5,11464.375,11317.1
4778,4778,1593425461150.0,9003.0,10596.2,11600.333333333334,11590.0,11425.6
4779,4779,1593425521327.0,15302.0,12308.6,11380.5,11492.5,11602.0
4780,4780,1593425581481.0,6268.0,10949.0,11301.833333333334,11396.5,11429.0
4781,4781,1593425641625.0,14923.0,11914.0,11611.333333333334,11184.25,11313.1
4782,4782,1593425701788.0,7998.0,10698.8,11261.333333333334,11341.5,11409.3
